siret,nom,ville,code_postal,activite,effectif
39361291600022,EURO MAC FRANCE SA,,,,
39468609100015,PRIVILEG,,,,
39505426500032,CASTELAIN BERNARD,,,,
39379298100028,JACQUES FOURNIL,,,,
39381001500015,MANUFACTURE FRANCAISE DE DECORS ALIMENTAIRES,,,,
39413218700011,ERRUZ,,,,
39415466000028,RAMET,,,,
39517345300014,GUGGARI,,,,
39518532500028,POLARIS,,,,
39526901200021,APIDIS,,,,
39534627300026,PASTA NOSTRANA,,,,
39538284900028,BOSSIS,,,,
39622006300012,SERVOGA,,,,
39742684200019,SA MARCHE DES VIANDES ET ABATS,,,,
39745017200028,LA MAREE TRAITEUR,,,,
39745518900035,REGALETTE,,,,
39374118600026,FROVIAL,,,,
39287158800050,[ND],,,,
39288698200033,CHOCOLAT MATHEZ,,,,
39417875000060,SARL MARTELLI CANAVA,,,,
39251533400085,HALIOS,,,,
39332147600052,LAURIAL,,,,
39209641800042,CONFISERIE PINSON,,,,
39209641800059,CONFISERIE PINSON,,,,
39209847100015,LELARGE,,,,
39296555400034,CASTELANNE,,,,
39302123300019,GLACE TANTE JEANNE,,,,
39302569700011,ARCADIE,,,,
39309476800016,KISSI TRADI VIANDES,,,,
39324702800052,TOFANO,,,,
39325639100011,DOUX ALIMENTS CORNOUAILLE,,,,
39326707500017,FMT PRODUCTIONS,,,,
39328208200030,BECLIN,,,,
39251533400010,HALIOS,,,,
39257492700019,REGARD,,,,
39279583700039,MOYSAN,,,,
39306296300052,PRESTA BREIZH,,,,
39187165400011,MARICAL,,,,
39330894500020,EUROSALMON,,,,
40249211000018,VERKEMPINCK,,,,
40252195900021,PROVOST,,,,
40252507500071,CASTELLO,,,,
40252507500139,CASTELLO,,,,
40253142000022,ILE DE RE CHOCOLATS,,,,
40260436700027,TOURNEUR,,,,
40264293800011,COOPERATIE  KONINKLIJKE AVEBE U.A.,,,,
40273496600011,SARL A PAESANA,,,,
40166618500012,BECASUC,,,,
40175541800019,SCHAEFER,,,,
40177156300012,BLANC,,,,
40177534100068,LABORATOIRES BIOCOM,,,,
40087377400014,CHAPUIS SURGELES,,,,
40091824900055,SARL J 2000,,,,
40091824900089,SARL J 2000,,,,
40091824900097,SARL J 2000,,,,
40092197900037,JEAN JACQUES SARL,,,,
40094838600042,ECO-CONCEPT,,,,
40100558200028,PORT-LIS,,,,
40108946100024,MARTINET,,,,
39994587200030,INTERABA,,,,
39997952500017,MONTREUIL,,,,
40002167100013,GUILBERTEAU,,,,
40122383900010,BRULERIE DU MARCHE SAINT PIERRE,,,,
40127020200013,BOURDON,,,,
40142435300043,NUTRILIM,,,,
40207320900064,SARL LE GASCON,,,,
40208231700015,BAUJARD,,,,
40212555300071,GARCIA,,,,
40043320700018,PAULES,,,,
40044171300023,SARL FRIGEXQUIS,,,,
40048774000112,LE CACAOTIER,,,,
40048774000120,LE CACAOTIER,,,,
40052338700027,[ND],,,,
40061318800038,CHIMENES,,,,
40064261700023,SARL J M D DEVELOPPEMENT,,,,
40091782900030,LEPETIT,,,,
40030570200013,SPENO,,,,
40030570200021,SPENO,,,,
39070687700011,DR OTTO SUWELACK NACHF & CO,,,,
38986513000055,DELPIERRE-MER ET TRADITION,,,,
39166409100041,KCHOUK,,,,
39113069700025,SBAHI,,,,
39087995500040,ROYALE LACROIX SA,,,,
39105947400026,BRUNE,,,,
39105947400034,BRUNE,,,,
39113051500011,ELIXIFLOR,,,,
39113051500029,ELIXIFLOR,,,,
39114090200092,PINOCCHIO,,,,
39125113900021,LANTELME,,,,
39126732500010,ESPROMER,,,,
39136994900030,DUPRAT,,,,
39147578700027,BRIGNONE,,,,
39176072500112,LES FERMIERS LANDAIS,,,,
39193215900018,CARREFOUR DES DELICES,,,,
39201621800019,VERNET,,,,
39230404400028,MADJI-ANKERMARAINE,,,,
39243972500012,L'INVITATION,,,,
39005867500054,SOCIETE CCMM,,,,
39006955700010,MALBROUCK,,,,
39011400700011,GAULTIER,,,,
39014683500017,COVI SOLOGNE PERIGORD,,,,
39023037300016,LES CAFES MAURI,,,,
39056948100018,NUTRILAC SA,,,,
38947725800021,MARECHAL,,,,
39031255100018,ALBACETE,,,,
38388419400036,CVB,,,,
38389737800048,PROVIMI FRANCE,,,,
38387980600016,SARL MAUBERT,,,,
39767816000045,SOCIETE BRETONNE DE PLATS CUISINES,,,,
39775408600015,SIMEONI,,,,
39778008100022,LITTORAL SUD,,,,
39780305700033,[ND],,,,
39911792800016,CAVE DES CHOUCHENN,,,,
39927608800016,NUEVA PESCANOVA FRANCE,,,,
39927608800065,NUEVA PESCANOVA FRANCE,,,,
39937422200012,LE FOURNIL DE MOUGINS,,,,
39958027300031,LES PRESTATAIRES DE SERVICES EN AGRO-ALIMENTAIRE,,,,
39960391900016,SARL BADIOLA,,,,
39962485700013,LE COQ DU NORD,,,,
39969686300022,CONFISERIE MICHEL BENIER,,,,
39978012100048,[ND],,,,
39835377100015,CORVISART,,,,
39850684000022,BINET,,,,
39853501300021,SARL BETIS FOIE GRAS,,,,
39865881500020,SA CLAUDE COUTHOUIS,,,,
39810419000051,OCQUIDENT,,,,
39821546700026,FORRER,,,,
39886486800011,TIGZIM,,,,
39887517900010,VANDAELE,,,,
39901575900026,PRESTATLANTIC,,,,
39791616400023,ANGEL,,,,
39908725300015,"CLOMIL - NOM COMMERCIAL : CLOMIL, STE EN LIQUIDATION",,,,
39871526800015,SOCIETE DE FABRICATION ET DE DISTRIBUTION DE BISCUITS,,,,
39946856000012,ROTISTEL,,,,
39947141600020,MAREE DU CAP LIHOU,,,,
40320349000012,[ND],,,,
40321609600012,HARINGHANDEL*PARLEVLIET,,,,
40330986700022,LAFONT,,,,
40333810600038,PRIME,,,,
40334329600055,VILLERET,,,,
40351860800019,LES FACONNIERS,,,,
40407802400019,PATES FABRE,,,,
40411040500028,LES ROTISSERIES OCCITANES,,,,
40415763800028,FRANCEP GARNIER,,,,
40421245800065,CUISINES AND CO,,,,
40510488600016,PARENT,,,,
40510488600024,PARENT,,,,
40515959100016,PLSV,,,,
40532064900016,FESTINS DE SOLOGNE,,,,
40290743000027,SARL MARAGOGYPE,,,,
40292002900012,DEHYDRATION TECHNOLOGIES BELGIUM,,,,
40303447300062,SAVEURS DE FRANCE - BROSSARD,,,,
40311053900026,BRUN,,,,
40365977400026,CHRISTIEN VIANDES,,,,
40372345500016,SOC D'ABATTAGE BARRABAN,,,,
40356292900030,VIA CAFFE,,,,
40365347000027,CHOCOLATERIE DU PLESSIS,,,,
40317409700010,PHILIPPEAU,,,,
40188935700034,LA BRULERIE FOUGERAISE,,,,
40189249200018,SOVIGEL,,,,
40240294500016,LES NOUVELLES PECHERIES,,,,
40276890700014,ARTIMON,,,,
40443277500066,S N V,,,,
40442005100017,TOP AROMES,,,,
40886053400010,OUEST PRESTATIONS SA,,,,
40825817600028,TRUDE,,,,
40872046400044,C.LA.VI,,,,
40842782100017,CLAIR SOLEIL,,,,
40969578000018,CRESPEL & DEITERS GMBH & CO,,,,
40985262100187,BERNARD NUTRITION ANIMALE,,,,
40985262100195,BERNARD NUTRITION ANIMALE,,,,
40989932500016,SARL LA CHOCOLATERIE,,,,
40995938400010,SARL PALMI PERIGORD NOIR,,,,
40996622300045,LE TEMPS DES CERISES,,,,
40996826000029,[ND],,,,
40813803000023,SAS  GUISABEL,,,,
40819182300017,[ND],,,,
40822053100011,MELILA,,,,
40926353000027,BERTONCINI,,,,
40926353000019,BERTONCINI,,,,
40945200000014,PHITRA -TRAITEUR,,,,
40836479200015,BUROESPRESSO,,,,
40836479200049,BUROESPRESSO,,,,
40841172600099,CHOCOLATERIE BISCUITERIE LARNICOL MOF,,,,
40841172600149,CHOCOLATERIE BISCUITERIE LARNICOL MOF,,,,
40841172600347,CHOCOLATERIE BISCUITERIE LARNICOL MOF,,,,
40859865400015,COOPERATIVE AGRICOLE AVI SUD,,,,
40861506000014,SARL SOC NOUVELLE ALIMENTS JOLIVET,,,,
40750906600038,ATLANTIC NATURE,,,,
40778005500015,ALPHA PELLETS,,,,
42306830300027,PASTACORP,,,,
42306830300035,PASTACORP,,,,
42306830300068,PASTACORP,,,,
42306830300092,PASTACORP,,,,
42312412200031,[ND],,,,
42318171800044,HM SERVICES,,,,
42323352700013,GERARD,,,,
42189368600038,OCEANE FISH,,,,
42195321700021,RAVAROTTO,,,,
42209554700010,LES JARDINS DE SAINTE HILDEGARDE,,,,
42214083000023,O.A.- OCEANE ALIMENTAIRE,,,,
42218557900055,CICOLELLA,,,,
42231607500015,SOFAROME,,,,
42232599300018,LANTINIER,,,,
42233110800031,CREPERIE D'EMERAUDE,,,,
42239220900025,LA CASE A SAUVAGE SARL,,,,
42244668200011,CHANTY,,,,
42247776000025,HAMLET,,,,
42252637600013,DOMET,,,,
42256774300014,MOULRI HALAL EURL,,,,
42038145100012,NIETO,,,,
42049109400041,CORAZZINI,,,,
42080222500029,HEYLER,,,,
42087872000028,PRP HOLDING,,,,
42093669200011,LA FEUILLE D'OR,,,,
42094138700011,POPOL,,,,
42098596200026,DAUNAT BRETAGNE,,,,
42109988800032,SOCIETE JEAN FRANCOIS FURIC,,,,
42124693500017,CARTIER,,,,
42134336900086,CRISTAL UNION,,,,
42134336900110,CRISTAL UNION,,,,
42134336900185,CRISTAL UNION,,,,
42134336900268,CRISTAL UNION,,,,
42138457900031,LABORATOIRES LA MANDORLE,,,,
42139060000037,NATURACEUTIC INTERNATIONAL LVM ASSOCIES,,,,
42269373900019,PRODUITS DE LA TERRE,,,,
42272699200023,QUERMEUR,,,,
42272699200031,QUERMEUR,,,,
42280395700055,LES CHOCOLATS BERNARD DUFOUX,,,,
42285227700025,SOCIETE EL WALIDE,,,,
42294637600015,MORGANA,,,,
42147646600055,COUTOUZIS,,,,
42152860500015,FOODIZ FRESH,,,,
42160397800014,BIOFAR,,,,
42160397800022,BIOFAR,,,,
42163603600020,[ND],,,,
42166900300012,CUISINE GOURMANDE,,,,
41990370300025,NATUR'ELLES,,,,
41990442000033,FRAICHEUR FACTORY,,,,
41992429500035,JAHSI,,,,
41999925500013,A LA PETITE FABRIQUE,,,,
42000381600014,F D L,,,,
42000381600022,F D L,,,,
42007363700035,VANDENCASTEELE,,,,
42013619400016,[ND],,,,
42021971900010,PONCEPT,,,,
41981815800018,EURL ALIMAC,,,,
41011008400010,LEROUX SA,,,,
41025064100025,SCAVO-SOVIC,,,,
41026411300011,PHYTOSYNTHESE,,,,
41026411300029,PHYTOSYNTHESE,,,,
41040470100014,SONIGEL,,,,
41175864200010,LAURENT,,,,
41184706400010,PERFORMA,,,,
41185541400016,SEGGALI,,,,
41191949100018,MICHEL,,,,
41198698700021,AROMANDISE,,,,
41427864800012,PACAULT,,,,
41427796200018,GUYOT,,,,
41428821700022,REBOUL,,,,
41435070200026,FERNANDEZ,,,,
41446405700010,LE MARIN VENDEEN,,,,
41456712300016,MOJAC TECHNOLOGIES,,,,
41456782600030,SARL BROCHETON,,,,
41130350600017,CHANTHALANGSY,,,,
41154822500019,SARL DANIEL GUIDA,,,,
41211980200079,NORWAY SEAFOODS,,,,
41244190900022,MATOUGUI,,,,
41167951700010,LE SAUMON DE PIRIAC,,,,
41285579300011,MARTIN,,,,
41287723500033,[ND],,,,
41296978400021,M.T.B.,,,,
41391000100036,CONTINENTAL FOODS FRANCE SAS,,,,
41391000100077,CONTINENTAL FOODS FRANCE SAS,,,,
41393747500049,LES CAFES HARMONIE,,,,
41395508900060,BOUCHERIE CHARCUTERIE DARTIGUELONGUE CHRISTOPHE,,,,
41397960000025,CUNY,,,,
41407304900010,MUNOS HG,,,,
41419516400010,SOULET,,,,
41060713900038,SAVEURS A,,,,
41078376500028,CADSAR,,,,
41096815000012,SICA DES PAYS DE L'AUTAN,,,,
41122483500016,DUPUIS,,,,
42987186600043,GALLET,,,,
42996944700045,KOELSCH,,,,
43220391700039,PASQUIER,,,,
43223676800037,MASTERFOODS,,,,
43238716500017,MIBER BRUNO BERLIE,,,,
43238716500041,MIBER BRUNO BERLIE,,,,
43132349200014,S.T.T.V.,,,,
43140432600024,BEA,,,,
43156994600012,CELTYS,,,,
43160377800017,LA FERME DES RIVAILLES SARL,,,,
43164605800021,SENGKEO,,,,
42865901500013,SARL BOUCHERIE DU PALAIS,,,,
43186593000017,DUMONT,,,,
43194551800014,MAKAROF,,,,
43203391800041,GALLAIS VIANDES,,,,
42960930800052,C & D FOODS,,,,
42960930800037,C & D FOODS,,,,
42964445300020,MEAT DESOSS,,,,
42969802000030,PATISSERIE BEURLAY,,,,
43027526300068,LEFORESTIER,,,,
43032396400022,BAUDRAIS,,,,
42900018500018,NICOLAS,,,,
42900981400014,SOREDA-DIET,,,,
43024699100029,VASSILEVA,,,,
41356055800012,L'ATALANTE GLACES,,,,
41362267100027,BOUSQUET CAFES MOGY,,,,
41367490400011,COOK INOV,,,,
41368565200021,GALLEE,,,,
41375981200014,VERT ' PRODUCT,,,,
41870865700014,LABORATOIRE PASQUIER,,,,
41890756400011,V2 MED,,,,
41892694500019,GRANADO,,,,
41895900300041,VIT'ALL+,,,,
41901090500018,BOUDOUH,,,,
41903278400037,FAVRE,,,,
41907166700010,ETCHE MOULINS DE SOULE,,,,
41472451800017,NEMEL,,,,
41475661900071,ARBIOM,,,,
41484332600029,DELOFFE,,,,
41485001600042,AVEYRON BOYAUX,,,,
41486671500025,PATISSERIE DES FLANDRES,,,,
41833481900020,S.N.J.,,,,
41842315800082,CHOCOLATS HAUTOT,,,,
41842315800033,CHOCOLATS HAUTOT,,,,
41842315800132,CHOCOLATS HAUTOT,,,,
41843771100025,GUYAFRAIS,,,,
41860778400018,LA CAMARGUAISE DES GLACES,,,,
41796097800043,BJ DIFFUSION,,,,
41800040200036,SARL VRAI NORMAND,,,,
41810585400024,LEPERLIER,,,,
41811876600025,VICENTE,,,,
41817815800022,ATELIER DE DECOUPE,,,,
41820535700027,NUTRINOVA FRANCE,,,,
41820535700035,NUTRINOVA FRANCE,,,,
41755174400051,BRISSET,,,,
41757416700017,BERRY VIANDE ABATTAGE,,,,
41759821600014,XURIAN ENVIRONNEMENT,,,,
41770679300029,MICHEL,,,,
41283175200024,ELISABETH,,,,
41290527500027,DELMAS,,,,
41912286600017,F M R L'ART GLACE,,,,
41916295300022,SANGUINETTI,,,,
41925084000024,LEMASSON,,,,
41934951900027,BLARD,,,,
41937371700018,SRA-UBON,,,,
41511992400017,SOC D'EXPLOITATION PRIVADOISE D'ABATTAGE,,,,
41421875000035,BOHL,,,,
41665029900033,TOURBIERE VARRONE SA,,,,
41778347900013,BISCUITERIE SAINTE RESTITUDE,,,,
42501690400020,SOVILEG,,,,
42445221700013,CARLETTO,,,,
42391929900010,BISCUITERIE LA MERE POULARD,,,,
42391929900085,BISCUITERIE LA MERE POULARD,,,,
42393704400026,LANGLOYS TRAITEUR,,,,
42399900200011,STEPPE,,,,
42447332000010,FAUCHEUX,,,,
42448707200029,ARTZ,,,,
42362708200013,MALO,,,,
42902377300022,J M C,,,,
42906796000014,BELMAR,,,,
42933474100015,CAFE PACO,,,,
42872868700024,SOCIETE LANGUEDOCIENNE DE PANIFICATION,,,,
42876290000010,GLACES ANTOLIN,,,,
42876854300020,BORZEIX-BESSE,,,,
42876854300012,BORZEIX-BESSE,,,,
42883522700011,PERRIER,,,,
42499603100011,GRICH,,,,
42503093900036,CHARCUTERIE ARTISANALE DE GRAND BOIS,,,,
42506022500017,AMBROISE,,,,
42514334400017,LABAUME,,,,
42514334400041,LABAUME,,,,
42529404800011,LAJOINIE,,,,
42958169700027,DOUX IBERICA,,,,
42973943600021,MONDIAL UBERTI'S,,,,
42973943600047,MONDIAL UBERTI'S,,,,
42974192900013,EURL ODYSSEUS,,,,
42820552000037,"C A V I A R ""CENTRE D'AFFINAGE DES VIANDES DE RESTAURANTS""",,,,
42892472400035,MEDIAMINE DISTRIBUTION,,,,
43028118800010,SA ROSNOBLET,,,,
43033800400012,CHRISTINE ET LIONEL MONTALAN,,,,
43043939800024,LES MILLE ET UNE FEUILLES,,,,
42764879500016,IZARD,,,,
41361792900018,MGD,,,,
41362267100035,BOUSQUET CAFES MOGY,,,,
41366980500033,PREST'IMAGES,,,,
41366980500066,PREST'IMAGES,,,,
41366980500074,PREST'IMAGES,,,,
41833270600013,DEBAUCHE,,,,
41842088100017,LES SAVEURS DU TERROIR CORSE,,,,
41842315800157,CHOCOLATS HAUTOT,,,,
41422281000023,JAMINEX,,,,
41424448300015,BESSELLE,,,,
41426936500014,MOREAU,,,,
41440831000012,GUIDICELLI,,,,
41447593900024,AUGUSTE,,,,
41510935400035,MARIUS BERNARD,,,,
41510935400043,MARIUS BERNARD,,,,
41788957300032,INNOV'IA,,,,
41790372100013,MAGNOAC,,,,
41793655600014,LES VIANDES FERMIERES,,,,
41796097800050,BJ DIFFUSION,,,,
41797331000010,MENU,,,,
41805401100030,SARL LA NOYERAIE DES ABEILLES,,,,
41454503800021,KHELIF,,,,
41456712300040,MOJAC TECHNOLOGIES,,,,
41456810500038,MUNKA,,,,
41481281800022,BOZKURT,,,,
41483410100019,VALLEGRAIN ABATTOIR,,,,
41692011400012,SICA DE L'ABATTOIR COMMUNAUTAIRE DU GRAND AUTUNOIS MORVAN,,,,
41759821600022,XURIAN ENVIRONNEMENT,,,,
41762548000013,CAMBELL PARTNERS,,,,
41770679300011,MICHEL,,,,
41322421300012,AGROCACAO,,,,
41764851600017,VIANDE DES TROIS PROVINCES,,,,
41764851600025,VIANDE DES TROIS PROVINCES,,,,
41528319100013,ROUBIEU,,,,
41530512700011,FORMISANO,,,,
41501716900020,PLASSEAU,,,,
41106409000011,MICHEL,,,,
41107768800025,COULON,,,,
44234112900025,[ND],,,,
44316309200028,ALITEC,,,,
44237990500015,MAIQUES GIODA SARL,,,,
44352887200031,AMROUCHE,,,,
44362583500014,KESTEKIAN,,,,
44357885100018,THADOR,,,,
44359670500022,MAJOJ,,,,
44359670500030,MAJOJ,,,,
44364415800059,SARL LA MAISON DE CAMPAGNE,,,,
44365613700025,SARL DELICES PATES,,,,
44368796700036,VERDUCI,,,,
44294516800023,LEBLANC CLAVERIE CAZASSUS,,,,
44298551100058,COMPAGNIE GUYANAISE DE TRANSFORMATION DES PRODUITS DE LA MER,,,,
44303435000019,BLANCARD,,,,
44306386200017,MONTAGNES - CAUSSES - ROUGIERS,,,,
44310674500013,PALETTA,,,,
44313409300014,AVIAMO,,,,
44246159600037,PRO DECOUPE,,,,
44246784100031,UNITE VAL.ANIMAUX LOURDS TRUIES ELEV S.O,,,,
44251987200018,DECOUP'35,,,,
44254845900019,COOPERATIVAS CAFETERAS CASTELDAHO ASSOC,,,,
44262975400023,INAUDIERE,,,,
44270294000010,LA VILLA DU CHOCOLAT,,,,
44273262400014,RIPLEY,,,,
44274384500020,LE MONDE DE LA GLACE,,,,
44319644900013,BENKHERBACHE,,,,
44331829000030,ELTYA,,,,
44347656900019,NOUVELLE ALIMENTATION CANINE,,,,
44352887200023,AMROUCHE,,,,
44469244600016,GESPOTEL,,,,
44469244600024,GESPOTEL,,,,
44471855500014,CARTON,,,,
44477357600012,EUROGOUT 59,,,,
44485719700024,LE SAUSSE,,,,
44486059700020,JACOMELLI,,,,
44497379600014,P.M.C.,,,,
44435384100034,GRIVAUD,,,,
44440120200031,MONT BLANC,,,,
44450202500067,LDC SABLE,,,,
44458856000011,EURL LA FERME DES MIRGOUS,,,,
44461535500013,SAGA NUTRITION SARL,,,,
44401225600020,CANNATA,,,,
44470769900021,SARL ABATTOIR KISSI II,,,,
44434071500028,FONTANA,,,,
43962684700024,SARL LA BELAUDIE HAVARD,,,,
43980341200030,SAVINO,,,,
43985184100015,E.VENT PROD,,,,
43990296600027,COLET,,,,
44005462500023,[ND],,,,
44017017300023,ENA,,,,
44017635200019,BEAUMARD,,,,
43923946800036,GUERIN TRAITEUR,,,,
43935008300044,[ND],,,,
43954099800028,PROJET M,,,,
43954099800010,PROJET M,,,,
43877936500024,NATINOV,,,,
43913297800016,BIOCEANE,,,,
43838105500021,DUPOUY,,,,
43855351300013,CANI SCIENCES,,,,
43866014400017,CORNET,,,,
43866910300030,IDANEZ,,,,
43884151200017,CHEZ JEAN-MI,,,,
43890107600051,DAMYEL,,,,
43905162400013,GIANOLI,,,,
43911875300011,SAVEURS,,,,
43916944200068,SARL LE FORASTERO,,,,
43748575800050,LA CURE GOURMANDE DEVELOPPEMENT,,,,
43748575800118,LA CURE GOURMANDE DEVELOPPEMENT,,,,
43748837200057,CG 2000,,,,
43806218400017,PYRENEES AQUACULTURE SARL,,,,
43512989500023,INGREDIENTS EXTRAITS ADDITIFS-INEXA,,,,
43958918500024,JACQUEMARD,,,,
43960821700022,LEHAIRE,,,,
44037092200013,LEGAL,,,,
44037092200054,LEGAL,,,,
40400241200017,AMINECOV EZANVILLE,,,,
40819182300025,[ND],,,,
40821998800016,LESPRIT,,,,
40778672200022,NUTRI-SERVICE,,,,
40529747400026,DOMINICHETTI,,,,
40532064900024,FESTINS DE SOLOGNE,,,,
40537690600112,COVIAL,,,,
40487709400023,ANDRIC,,,,
44045124300032,KLEIJN,,,,
44045124300073,KLEIJN,,,,
44057166900025,PANNIER,,,,
44067816700048,THUMPONG,,,,
44202607600020,CORNAILLE,,,,
44205393000024,PHOUSOURYA,,,,
44229894900045,JAMMOUL,,,,
44141083400010,L'OEILLET DE GUERANDE,,,,
44172197400059,SAS KERMAREC,,,,
44175611100023,BROSSARD,,,,
44182503100012,FARGIER DOMINIQUE,,,,
44183156700033,MOURGUES,,,,
44188491300035,REVILLON,,,,
44190340800082,SELEVIANDES,,,,
44081050500048,PINNA,,,,
44084852100017,PICODIME,,,,
44100567500026,CADEAU,,,,
44073832600030,GHIRONI,,,,
44072128000020,RICHARD,,,,
44057166900033,PANNIER,,,,
43761014000018,ROSINE,,,,
43765591300030,TORREFACTION DE BONA,,,,
43768891400013,HAIZEGOA,,,,
43768891400021,HAIZEGOA,,,,
43772976700032,VELAYANDON,,,,
43782074900020,SAFETYNAT LIMITED,,,,
43790222400025,PRIEUR,,,,
43374742500018,CONIC MARTINIQUE,,,,
43392018800045,DEGUSSA TEXTURANT SYSTEMS FRANCE SAS,,,,
43392018800078,DEGUSSA TEXTURANT SYSTEMS FRANCE SAS,,,,
43392457800019,SARL LACASAJUS,,,,
43399667500032,SAVEURS ET NATURE,,,,
43443435300026,CESARI,,,,
43448960500015,LE BORGNE,,,,
43460875800018,BENALI,,,,
43462016700016,SARL LABORATOIRES LEBEAU,,,,
43523314300013,LES JARDINS DE L'ORBRIE,,,,
43526774500014,JESTIN,,,,
43527958300015,SOCIETE DE NEGOCE ET DE FABRICATION D'APPATS,,,,
43527958300023,SOCIETE DE NEGOCE ET DE FABRICATION D'APPATS,,,,
43527958300049,SOCIETE DE NEGOCE ET DE FABRICATION D'APPATS,,,,
43530167600027,GRONEAU,,,,
43535337000016,REGAL GLACES,,,,
43540924800026,ARP SARL,,,,
43548052000053,VALRHONA,,,,
43552002800042,STE INDUSTRIELLE DE TRANSFORMATION DE PRODUITS AGRICOLES,,,,
43588050500035,UCC COFFEE FRANCE,,,,
43414168500033,SARL BOUCHER,,,,
43417492600015,SAUDEMONT,,,,
43417492600031,SAUDEMONT,,,,
43482316700029,ABATTOIR MUNTAGNA CORSA,,,,
43483822300015,N D S,,,,
43503324600016,LE LAPIN LEONARD,,,,
43503343600021,GIE CERALI PERCHE,,,,
43393619200015,SDF VIVARELLI OUAKI,,,,
43366377000017,COCA COLA MIDI SAS,,,,
43002341600026,MIDI SELECTION,,,,
43012383600016,SOCIETE CARMAUSINE D'ABATTAGE,,,,
43345878300019,TISHBE,,,,
43347085300022,EGELS,,,,
43347085300048,EGELS,,,,
43350958500025,CAFE'IN,,,,
43289689200044,PERE GREGOIRE,,,,
43290336700014,DOITRAND,,,,
43293085700094,MAISON BRIEUC,,,,
43293085700201,MAISON BRIEUC,,,,
43293085700219,MAISON BRIEUC,,,,
43293085700227,MAISON BRIEUC,,,,
43298166000025,VENTURA,,,,
43306546300013,CAP'VIANDE,,,,
43209983600020,ROGER ET CIE,,,,
43209983600046,ROGER ET CIE,,,,
43209983600137,ROGER ET CIE,,,,
43218981900050,SARTILLY INDUSTRIES,,,,
43222936700029,LAROUDIE,,,,
43225765700010,AU CORNET D'OR,,,,
43237236500028,FIL'MER,,,,
43238505200035,INNOFI,,,,
43238716500033,MIBER BRUNO BERLIE,,,,
43172544900026,B.A.S.,,,,
43186607800030,LABORATOIRE V2PHARM,,,,
43189242100014,SARL LE TROPIC,,,,
43191693100014,FEIGE,,,,
43248318800038,BISCUITERIE COMTOISE,,,,
43250448800029,GRILLET,,,,
43253065700068,ETABLISSEMENTS BRUNO LE DERF,,,,
43257346700144,CAFES RICHARD,,,,
43257346700409,CAFES RICHARD,,,,
43278637400012,TOUFFETTE,,,,
43243141900071,LE ROUX,,,,
43243141900063,LE ROUX,,,,
43245181300013,SOCIETE NOUVELLE DES ETS BRAQUIER,,,,
43276019700025,FEERIE GOURMANDE,,,,
45157051900079,DAMMANN FRERES,,,,
45157051900095,DAMMANN FRERES,,,,
45167814800029,T.D.G.,,,,
45168634900031,BODELE,,,,
45172701000022,RAVENSARA,,,,
45181378600014,TDM,,,,
44869867000040,GOLETTO,,,,
44872144900016,MILIERE,,,,
44889346100013,SARL BATTELEKU,,,,
44892802800019,SARL MONTANE PRODUCTION CAMPAVIL,,,,
44896959200014,GPH DIFFUSION,,,,
44899230500038,GLACES LORRAINES,,,,
44798112700015,[ND],,,,
44811866100025,EURL AROTCARENA GABRIEL,,,,
44813027800014,THE FROZEN PALACE,,,,
44819488600025,DEVERGRANNE,,,,
44823851900012,SOC D'EXPLOIT ABATTOIRS DE CHAUMONT,,,,
44762154100021,F.P NATURAL INGREDIENTS,,,,
44777608900057,DELABRE,,,,
44994349700023,LA P TIT BASSE COUR,,,,
44996596100021,CRESNO,,,,
45011479800017,IDS SOLUTIONS CONDITIONNEMENT,,,,
45012282500018,DE-SCHROONER,,,,
45015773000026,ALPHA NUTRITION,,,,
45019468300048,BEAUCOUP,,,,
44959269000027,RICCO,,,,
44963427800021,GOHIER,,,,
44976773000012,CIAMPI,,,,
44978610200011,MANSARD,,,,
44983878800023,SAVARY,,,,
44987957600030,HERELIXKA,,,,
45046155300015,SARL SUC DE CANNE,,,,
45051803000033,JOHN REBILLARD CHOCOLATIER,,,,
45067103700015,COITOU,,,,
45075451000029,BERTHE,,,,
45088625400017,CLAVO,,,,
45093166200016,SARL DOLCE,,,,
45105971100015,OCEAN DELICES,,,,
44509104400013,CHABRY,,,,
44519994600010,TAUNAY,,,,
44520689900038,SAVEURS & TRADITIONS SARL,,,,
44524069000054,APEVAL,,,,
44524012000029,GEFFRAULT FM,,,,
44837215100010,LE MOULIN DES PRES,,,,
44840485500067,"LEOPOLD, BISCUITERIE FINE",,,,
44842545400049,LAURENT,,,,
44843336700019,LION,,,,
44861723300037,BOURGES,,,,
44863504500017,[ND],,,,
47150165000116,DAGNIAUX,,,,
47754199900025,JOSSO,,,,
47763380400026,LA CHOCOLATERIE,,,,
47767143200011,L..A. SERVICES DECOUPE VIANDES,,,,
47768924400028,[ND],,,,
48108789800013,ECHAPPE,,,,
48112392500028,GUEY,,,,
48112740500027,BISCOTTERIE LA CHANTERACOISE,,,,
47973656300012,WEN,,,,
47980315700037,LEGIER,,,,
